,transaction_id,user_id,transaction_amount,transaction_time,is_fraud,payment_method_Bank Transfer,payment_method_Credit Card,payment_method_Cryptocurrency,payment_method_Debit Card,payment_method_PayPal,user_location_Chicago,user_location_Houston,user_location_Los Angeles,user_location_New York,user_location_San Francisco,device_type_Android,device_type_Linux Machine,device_type_MacBook,device_type_Windows PC,device_type_iPhone,hour,day_of_week
668,669,1761,3166.783246738401,2025-01-28 20:00:00,0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,20,1
669,670,1521,4660.820246494987,2025-01-28 21:00:00,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,21,1
670,671,1757,521.5235426734895,2025-01-28 22:00:00,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,22,1
671,672,1836,4686.770151309891,2025-01-28 23:00:00,0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,23,1
672,673,1099,3442.5497542810585,2025-01-29 00:00:00,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0,2
673,674,1801,348.5069249348078,2025-01-29 01:00:00,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,2
674,675,1179,1511.808199064613,2025-01-29 02:00:00,0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,2,2
675,676,1222,3543.778722339955,2025-01-29 03:00:00,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,3,2
676,677,1905,346.0795013291708,2025-01-29 04:00:00,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,4,2
677,678,1761,2915.030596279604,2025-01-29 05:00:00,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,5,2
678,679,1658,1735.956454195254,2025-01-29 06:00:00,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,6,2
679,680,1441,3108.3684336597107,2025-01-29 07:00:00,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,7,2
680,681,1607,238.25274872443916,2025-01-29 08:00:00,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,8,2
681,682,1768,4358.9686627003575,2025-01-29 09:00:00,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,9,2
682,683,1324,4867.709956195211,2025-01-29 10:00:00,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,10,2
683,684,1515,4844.7004978756,2025-01-29 11:00:00,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,11,2
684,685,1015,3750.7626403971935,2025-01-29 12:00:00,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,12,2
685,686,1791,659.1303382518536,2025-01-29 13:00:00,0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,13,2
686,687,1335,3793.733347685823,2025-01-29 14:00:00,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,14,2
687,688,1758,132.68871312941954,2025-01-29 15:00:00,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,15,2
688,689,1257,120.3965221296963,2025-01-29 16:00:00,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,16,2
689,690,1496,1624.8149935562108,2025-01-29 17:00:00,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,17,2
690,691,1987,2448.3295201192823,2025-01-29 18:00:00,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,18,2
691,692,1895,3854.333014860888,2025-01-29 19:00:00,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,19,2
692,693,1159,3419.643929266461,2025-01-29 20:00:00,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,20,2
693,694,1474,2235.054504819974,2025-01-29 21:00:00,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,21,2
694,695,1851,1375.3970647455128,2025-01-29 22:00:00,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,22,2
695,696,1663,4985.651255786978,2025-01-29 23:00:00,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,23,2
696,697,1907,2136.644698157505,2025-01-30 00:00:00,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0,3
697,698,1689,2262.4212514050805,2025-01-30 01:00:00,0,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,1,3
698,699,1674,826.4828677464292,2025-01-30 02:00:00,0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,2,3
699,700,1379,3976.099648262148,2025-01-30 03:00:00,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3,3
700,701,1544,3471.4743066496285,2025-01-30 04:00:00,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,4,3
701,702,1928,1111.6403678159145,2025-01-30 05:00:00,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,5,3
702,703,1956,421.0814176230551,2025-01-30 06:00:00,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,6,3
703,704,1690,3405.691517352818,2025-01-30 07:00:00,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,7,3
704,705,1426,3276.0109592628646,2025-01-30 08:00:00,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,8,3
705,706,1612,1373.5650397210643,2025-01-30 09:00:00,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,9,3
706,707,1267,4754.809175629548,2025-01-30 10:00:00,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,10,3
707,708,1834,763.7788799866921,2025-01-30 11:00:00,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,11,3
708,709,1576,2167.3506572025835,2025-01-30 12:00:00,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,12,3
709,710,1416,4718.643441636318,2025-01-30 13:00:00,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,13,3
710,711,1167,2104.4393114613504,2025-01-30 14:00:00,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,14,3
711,712,1841,3196.244478843787,2025-01-30 15:00:00,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,15,3
712,713,1042,1993.9960458343437,2025-01-30 16:00:00,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,16,3
713,714,1555,1378.3338597198635,2025-01-30 17:00:00,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,17,3
714,715,1284,4920.048463319543,2025-01-30 18:00:00,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,18,3
715,716,1396,2052.576691512065,2025-01-30 19:00:00,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,19,3
716,717,1011,4471.555026358881,2025-01-30 20:00:00,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,20,3
717,718,1606,1157.47348339652,2025-01-30 21:00:00,0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,21,3
718,719,1301,1073.3924730851656,2025-01-30 22:00:00,0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,22,3
719,720,1897,165.35907359371168,2025-01-30 23:00:00,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,23,3
720,721,1252,3261.8174586256664,2025-01-31 00:00:00,0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0,4
721,722,1498,1848.946455181568,2025-01-31 01:00:00,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,1,4
722,723,1753,4323.147666699789,2025-01-31 02:00:00,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,2,4
723,724,1034,2371.3174343908704,2025-01-31 03:00:00,0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,3,4
724,725,1726,4841.285205294462,2025-01-31 04:00:00,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,4,4
725,726,1848,935.7723233585746,2025-01-31 05:00:00,0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,5,4
726,727,1089,4344.429608098498,2025-01-31 06:00:00,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,6,4
727,728,1775,3885.218295430792,2025-01-31 07:00:00,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,7,4
728,729,1604,3856.90000477382,2025-01-31 08:00:00,0,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,8,4
729,730,1921,4225.46830830327,2025-01-31 09:00:00,1,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,9,4
730,731,1969,3807.509714805564,2025-01-31 10:00:00,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,10,4
731,732,1601,3134.839404940763,2025-01-31 11:00:00,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,11,4
732,733,1417,664.911939635114,2025-01-31 12:00:00,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,12,4
733,734,1114,172.30563566134705,2025-01-31 13:00:00,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,13,4
734,735,1616,4605.030760600277,2025-01-31 14:00:00,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,14,4
735,736,1902,3087.085069458483,2025-01-31 15:00:00,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,15,4
736,737,1195,3984.72108197112,2025-01-31 16:00:00,0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,16,4
737,738,1825,2412.796534047625,2025-01-31 17:00:00,0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,17,4
738,739,1500,595.3678629223484,2025-01-31 18:00:00,0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,18,4
739,740,1625,634.6771030907267,2025-01-31 19:00:00,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,19,4
740,741,1492,3430.970783272567,2025-01-31 20:00:00,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,20,4
741,742,1074,2157.226415548319,2025-01-31 21:00:00,0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,21,4
742,743,1412,1010.6183862346802,2025-01-31 22:00:00,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,22,4
743,744,1375,2463.05678823977,2025-01-31 23:00:00,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,23,4
744,745,1419,330.4025960049191,2025-02-01 00:00:00,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0,5
745,746,1728,2914.03729555285,2025-02-01 01:00:00,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,1,5
746,747,1276,1352.2770881311374,2025-02-01 02:00:00,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,2,5
747,748,1760,3989.8199121795687,2025-02-01 03:00:00,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,3,5
748,749,1675,1558.7061750286332,2025-02-01 04:00:00,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,4,5
749,750,1393,2281.548543918188,2025-02-01 05:00:00,0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,5,5
750,751,1868,67.98649414142217,2025-02-01 06:00:00,0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,6,5
751,752,1456,371.5099700948488,2025-02-01 07:00:00,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,7,5
752,753,1919,1968.5428464693573,2025-02-01 08:00:00,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,8,5
753,754,1191,2404.8947852384463,2025-02-01 09:00:00,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,9,5
754,755,1738,3004.1025351153257,2025-02-01 10:00:00,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,10,5
755,756,1688,1465.3962677594232,2025-02-01 11:00:00,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,11,5
756,757,1098,3477.9596117714477,2025-02-01 12:00:00,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,12,5
757,758,1547,4302.010761974131,2025-02-01 13:00:00,0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,13,5
758,759,1977,3901.4564345778153,2025-02-01 14:00:00,0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,14,5
759,760,1998,207.69793848830216,2025-02-01 15:00:00,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,15,5
760,761,1095,2407.7296668165664,2025-02-01 16:00:00,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,16,5
761,762,1663,533.6015903066926,2025-02-01 17:00:00,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,17,5
762,763,1662,1217.804629154012,2025-02-01 18:00:00,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,18,5
763,764,1189,4933.446340403061,2025-02-01 19:00:00,0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,19,5
764,765,1735,721.052759078551,2025-02-01 20:00:00,0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,20,5
